CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,,,,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn
335,63,Female,6,26,9,26,Standard,Monthly,596,5,1,,,,,,,,,,,
336,29,Female,6,30,9,4,Premium,Monthly,658,12,1,,,,,,,,,,,
337,62,Female,12,27,6,11,Premium,Annual,550,11,1,,,,,,,,,,,
338,43,Female,37,22,10,16,Standard,Monthly,218,23,1,,,,,,,,,,,
339,29,Female,54,6,8,16,Basic,Monthly,942,4,1,,,,,,,,,,,
340,31,Female,34,27,10,21,Premium,Quarterly,668,13,1,,,,,,,,,,,
341,48,Female,30,20,2,17,Premium,Monthly,381,17,1,,,,,,,,,,,
342,36,Female,8,24,2,24,Basic,Monthly,589,17,1,,,,,,,,,,,
343,57,Female,28,28,6,23,Standard,Quarterly,888,4,1,,,,,,,,,,,
344,53,Female,11,20,1,22,Premium,Quarterly,154,28,1,,,,,,,,,,,
345,22,Female,3,4,5,4,Premium,Monthly,752,30,1,,,,,,,,,,,
346,23,Female,36,17,1,18,Standard,Annual,894,25,1,,,,,,,,,,,
347,59,Female,33,9,1,9,Premium,Annual,333,4,1,,,,,,,,,,,
348,32,Female,42,8,1,16,Standard,Quarterly,740,11,0,,,,,,,,,,,
349,47,Male,36,25,9,9,Premium,Quarterly,131,15,1,,,,,,,,,,,
350,42,Male,53,30,4,23,Standard,Monthly,792,17,1,,,,,,,,,,,
351,24,Male,58,21,3,11,Basic,Monthly,985,12,1,,,,,,,,,,,
352,31,Female,40,17,7,10,Standard,Quarterly,164,3,1,,,,,,,,,,,
353,51,Female,13,28,6,16,Premium,Annual,754,14,1,,,,,,,,,,,
354,59,Female,54,19,4,1,Premium,Annual,268,28,1,,,,,,,,,,,
355,63,Male,59,6,1,5,Basic,Quarterly,158,13,1,,,,,,,,,,,
356,29,Female,8,6,3,19,Basic,Monthly,294,9,1,,,,,,,,,,,
357,22,Female,34,1,6,10,Basic,Monthly,452,3,1,,,,,,,,,,,
358,58,Male,51,11,8,11,Basic,Monthly,365,29,1,,,,,,,,,,,
359,27,Female,34,11,9,5,Standard,Quarterly,725,9,1,,,,,,,,,,,
360,25,Female,33,30,6,9,Standard,Monthly,730,9,1,,,,,,,,,,,
361,46,Female,13,3,5,1,Premium,Quarterly,984,19,1,,,,,,,,,,,
362,62,Female,7,20,4,1,Standard,Monthly,947,28,1,,,,,,,,,,,
363,22,Female,38,23,0,7,Standard,Quarterly,144,10,1,,,,,,,,,,,
364,43,Male,57,19,5,8,Basic,Quarterly,402,16,1,,,,,,,,,,,
365,50,Female,36,9,5,14,Standard,Monthly,890,8,1,,,,,,,,,,,
366,49,Female,24,9,0,20,Basic,Annual,480,16,1,,,,,,,,,,,
367,50,Female,40,15,5,28,Basic,Annual,571,13,1,,,,,,,,,,,
368,23,Female,32,2,9,12,Premium,Monthly,643,22,1,,,,,,,,,,,
369,43,Female,32,22,4,20,Basic,Monthly,671,14,1,,,,,,,,,,,
370,57,Female,34,16,6,22,Basic,Monthly,505,27,1,,,,,,,,,,,
371,22,Male,44,13,10,23,Basic,Monthly,909,9,1,,,,,,,,,,,
372,21,Male,6,20,4,2,Standard,Quarterly,795,21,1,,,,,,,,,,,
373,43,Male,56,8,8,27,Premium,Annual,206,6,1,,,,,,,,,,,
374,49,Female,35,21,7,21,Standard,Quarterly,975,19,1,,,,,,,,,,,
375,27,Female,8,18,10,21,Standard,Quarterly,573,21,1,,,,,,,,,,,
376,27,Female,42,11,3,0,Standard,Annual,304,5,1,,,,,,,,,,,
377,51,Male,32,25,7,12,Basic,Quarterly,543,4,1,,,,,,,,,,,
378,32,Male,42,7,8,18,Premium,Monthly,591,15,1,,,,,,,,,,,
379,19,Female,15,25,4,12,Standard,Annual,252,6,1,,,,,,,,,,,
380,65,Male,11,14,2,22,Basic,Monthly,976,17,1,,,,,,,,,,,
381,54,Male,40,27,6,30,Standard,Quarterly,592,24,1,,,,,,,,,,,
382,53,Female,41,29,6,7,Basic,Monthly,879,27,1,,,,,,,,,,,
383,34,Male,28,15,9,22,Premium,Annual,261,30,1,,,,,,,,,,,
384,59,Female,27,26,2,20,Basic,Annual,739,22,1,,,,,,,,,,,
385,38,Female,20,25,9,23,Premium,Quarterly,876,30,1,,,,,,,,,,,
386,47,Male,52,12,6,10,Standard,Quarterly,456,11,1,,,,,,,,,,,
387,41,Female,4,18,0,20,Basic,Annual,852,2,1,,,,,,,,,,,
388,48,Male,54,28,9,13,Premium,Quarterly,689,28,1,,,,,,,,,,,
389,58,Female,28,24,0,29,Standard,Annual,496,12,1,,,,,,,,,,,
390,28,Male,22,6,8,29,Standard,Monthly,971,25,1,,,,,,,,,,,
391,48,Male,15,3,4,26,Premium,Quarterly,242,10,1,,,,,,,,,,,
392,52,Male,48,25,6,5,Standard,Quarterly,853,29,1,,,,,,,,,,,
393,31,Male,30,15,3,5,Standard,Quarterly,610,23,0,,,,,,,,,,,
394,61,Female,57,3,3,22,Standard,Monthly,347,27,1,,,,,,,,,,,
395,39,Male,58,8,5,14,Premium,Quarterly,324,25,1,,,,,,,,,,,
396,29,Male,2,15,6,15,Basic,Monthly,226,22,1,,,,,,,,,,,
397,41,Male,11,27,10,28,Premium,Monthly,729,9,1,,,,,,,,,,,
398,35,Female,5,4,1,24,Basic,Quarterly,425,12,1,,,,,,,,,,,
399,33,Male,41,25,10,18,Premium,Monthly,658,2,1,,,,,,,,,,,
400,29,Male,16,13,4,23,Basic,Monthly,981,13,1,,,,,,,,,,,
401,21,Female,57,2,8,5,Premium,Quarterly,786,29,1,,,,,,,,,,,
402,33,Male,13,6,1,5,Standard,Annual,371,11,1,,,,,,,,,,,
403,59,Male,58,19,6,30,Premium,Quarterly,664,20,1,,,,,,,,,,,
404,29,Male,46,5,10,0,Premium,Quarterly,203,21,1,,,,,,,,,,,
405,25,Female,2,22,1,27,Premium,Quarterly,307,24,1,,,,,,,,,,,
406,42,Male,55,24,5,13,Standard,Annual,634,25,1,,,,,,,,,,,
407,58,Male,58,20,1,20,Basic,Annual,734,9,1,,,,,,,,,,,
408,27,Male,17,9,0,22,Basic,Monthly,937,23,1,,,,,,,,,,,
409,22,Female,31,10,8,30,Standard,Annual,908,28,1,,,,,,,,,,,
410,26,Female,2,2,5,11,Premium,Monthly,527,29,1,,,,,,,,,,,
411,31,Female,35,4,0,14,Premium,Monthly,575,8,1,,,,,,,,,,,
412,59,Male,52,17,9,23,Premium,Quarterly,313,16,1,,,,,,,,,,,
413,18,Female,37,25,6,25,Standard,Annual,944,5,1,,,,,,,,,,,
414,64,Female,16,22,8,18,Premium,Monthly,309,22,1,,,,,,,,,,,
415,37,Female,35,30,6,22,Standard,Monthly,168,13,1,,,,,,,,,,,
416,33,Female,11,12,7,13,Premium,Monthly,179,22,1,,,,,,,,,,,
417,22,Male,6,10,9,24,Premium,Monthly,678,16,1,,,,,,,,,,,
418,44,Male,44,23,7,7,Basic,Quarterly,833,1,1,,,,,,,,,,,
419,22,Female,24,17,2,22,Standard,Quarterly,981,16,1,,,,,,,,,,,
420,43,Female,14,18,6,14,Premium,Quarterly,757,7,1,,,,,,,,,,,
421,26,Male,28,25,9,20,Premium,Quarterly,835,8,1,,,,,,,,,,,
422,43,Female,12,3,10,27,Basic,Quarterly,101,7,1,,,,,,,,,,,
423,36,Male,17,11,5,23,Basic,Quarterly,385,20,1,,,,,,,,,,,
424,44,Female,5,26,3,2,Standard,Monthly,517,3,1,,,,,,,,,,,
425,42,Male,42,7,7,27,Premium,Quarterly,694,29,1,,,,,,,,,,,
426,25,Female,58,1,3,21,Premium,Annual,903,17,1,,,,,,,,,,,
427,23,Female,40,23,7,27,Basic,Monthly,446,10,1,,,,,,,,,,,
428,59,Female,56,25,1,30,Premium,Monthly,894,14,1,,,,,,,,,,,
429,41,Male,41,8,6,27,Basic,Quarterly,616,5,1,,,,,,,,,,,
430,25,Male,8,12,6,22,Premium,Quarterly,156,3,1,,,,,,,,,,,
431,28,Female,10,30,3,15,Standard,Quarterly,935,9,1,,,,,,,,,,,
432,23,Male,58,6,0,16,Basic,Monthly,940,4,1,,,,,,,,,,,
433,63,Male,2,23,10,26,Premium,Monthly,677,15,1,,,,,,,,,,,
434,59,Female,45,21,6,28,Premium,Quarterly,996,11,1,,,,,,,,,,,
435,22,Male,2,23,7,8,Standard,Annual,965,7,1,,,,,,,,,,,
436,27,Male,4,19,8,18,Standard,Quarterly,394,3,1,,,,,,,,,,,
437,49,Female,31,4,10,22,Standard,Monthly,563,17,1,,,,,,,,,,,
438,31,Female,52,19,5,13,Standard,Quarterly,177,28,1,,,,,,,,,,,
439,27,Male,46,10,6,16,Basic,Annual,444,29,1,,,,,,,,,,,
440,48,Female,45,2,5,15,Premium,Annual,737,11,1,,,,,,,,,,,
441,58,Male,30,16,0,13,Standard,Monthly,358,16,1,,,,,,,,,,,
442,32,Female,36,8,4,22,Standard,Quarterly,259,18,1,,,,,,,,,,,
443,23,Female,19,7,1,17,Basic,Annual,467,12,1,,,,,,,,,,,
444,31,Male,31,19,7,9,Basic,Annual,862,4,1,,,,,,,,,,,
445,42,Male,34,16,9,23,Standard,Monthly,981,22,1,,,,,,,,,,,
446,38,Male,24,20,9,30,Standard,Monthly,155,8,1,,,,,,,,,,,
447,58,Male,11,13,4,20,Standard,Quarterly,964,28,1,,,,,,,,,,,
448,31,Male,44,27,6,5,Premium,Monthly,553,15,1,,,,,,,,,,,
449,46,Female,18,6,0,19,Standard,Annual,157,26,1,,,,,,,,,,,
450,63,Male,6,5,4,12,Basic,Monthly,480,12,1,,,,,,,,,,,
451,37,Male,57,29,3,17,Premium,Annual,460,6,1,,,,,,,,,,,
452,60,Female,22,24,0,2,Standard,Annual,694,22,1,,,,,,,,,,,
453,21,Male,44,24,9,1,Standard,Annual,934,11,1,,,,,,,,,,,
454,43,Female,46,25,7,16,Standard,Monthly,311,13,1,,,,,,,,,,,
455,58,Male,57,4,6,6,Premium,Annual,256,20,1,,,,,,,,,,,
456,48,Male,14,23,9,14,Standard,Monthly,201,5,1,,,,,,,,,,,
457,33,Female,8,8,2,16,Basic,Monthly,458,18,1,,,,,,,,,,,
458,60,Male,27,24,0,10,Standard,Monthly,968,27,1,,,,,,,,,,,
459,19,Female,34,18,10,6,Standard,Annual,995,4,1,,,,,,,,,,,
460,49,Female,49,22,10,12,Premium,Quarterly,984,1,1,,,,,,,,,,,
461,61,Female,52,9,0,4,Premium,Annual,329,19,1,,,,,,,,,,,
462,57,Male,42,8,7,29,Standard,Monthly,765,16,1,,,,,,,,,,,
463,26,Female,44,21,9,15,Basic,Monthly,450,18,1,,,,,,,,,,,
464,48,Male,52,1,3,30,Basic,Quarterly,495,12,1,,,,,,,,,,,
465,30,Female,3,18,1,3,Basic,Annual,694,23,1,,,,,,,,,,,
466,28,Female,18,13,7,16,Premium,Annual,585,11,1,,,,,,,,,,,
467,33,Male,51,8,1,6,Standard,Monthly,932,22,1,,,,,,,,,,,
468,44,Male,49,3,6,16,Standard,Monthly,775,17,1,,,,,,,,,,,
469,54,Female,48,6,3,18,Standard,Monthly,407,29,1,,,,,,,,,,,
470,41,Female,5,17,10,18,Standard,Monthly,515,29,1,,,,,,,,,,,
471,24,Female,34,5,1,12,Premium,Quarterly,373,9,1,,,,,,,,,,,
472,25,Male,40,27,0,12,Standard,Quarterly,924,29,0,,,,,,,,,,,
473,22,Female,5,23,2,18,Premium,Monthly,375,28,1,,,,,,,,,,,
474,32,Female,10,29,6,6,Standard,Quarterly,302,27,1,,,,,,,,,,,
475,42,Female,7,18,0,28,Basic,Quarterly,120,2,1,,,,,,,,,,,
476,52,Female,47,25,4,17,Basic,Monthly,550,28,1,,,,,,,,,,,
477,40,Female,19,7,1,22,Standard,Annual,851,24,1,,,,,,,,,,,
478,46,Female,23,23,4,15,Basic,Annual,768,15,0,,,,,,,,,,,
479,37,Male,36,23,8,13,Standard,Monthly,598,20,1,,,,,,,,,,,
480,38,Female,59,20,9,15,Basic,Annual,328,19,1,,,,,,,,,,,
481,30,Female,17,2,7,20,Standard,Annual,704,7,1,,,,,,,,,,,
482,33,Female,1,19,4,2,Basic,Annual,276,24,1,,,,,,,,,,,
483,45,Male,33,16,4,20,Standard,Annual,763,24,0,,,,,,,,,,,
484,55,Male,51,15,0,24,Basic,Annual,178,8,1,,,,,,,,,,,
485,34,Male,4,19,0,2,Premium,Annual,505,22,0,,,,,,,,,,,
486,51,Male,46,28,0,22,Basic,Quarterly,766,5,1,,,,,,,,,,,
487,63,Male,56,23,6,25,Standard,Monthly,412,18,1,,,,,,,,,,,
488,64,Male,16,14,9,6,Basic,Annual,375,6,1,,,,,,,,,,,
489,23,Male,33,29,9,16,Standard,Monthly,974,28,1,,,,,,,,,,,
490,18,Male,24,16,10,5,Basic,Quarterly,134,30,1,,,,,,,,,,,
491,23,Male,23,30,9,27,Premium,Monthly,514,4,1,,,,,,,,,,,
492,51,Male,35,18,7,23,Basic,Annual,469,10,1,,,,,,,,,,,
493,45,Male,56,8,10,2,Premium,Monthly,405,20,1,,,,,,,,,,,
494,27,Male,28,10,9,1,Standard,Annual,451,15,1,,,,,,,,,,,
495,49,Male,43,2,3,23,Premium,Monthly,298,9,1,,,,,,,,,,,
496,33,Male,12,29,7,29,Premium,Quarterly,746,15,1,,,,,,,,,,,
497,64,Male,33,4,10,19,Basic,Annual,765,2,1,,,,,,,,,,,
498,24,Female,46,7,6,28,Basic,Monthly,296,26,1,,,,,,,,,,,
499,64,Male,2,2,7,4,Premium,Monthly,513,20,1,,,,,,,,,,,
500,39,Female,22,22,8,28,Standard,Quarterly,828,2,1,,,,,,,,,,,
501,57,Female,4,26,3,25,Premium,Annual,221,24,1,,,,,,,,,,,
502,50,Male,37,18,1,21,Standard,Monthly,228,25,1,,,,,,,,,,,
503,60,Female,24,16,9,2,Premium,Quarterly,939,15,1,,,,,,,,,,,
504,37,Female,41,26,2,8,Premium,Quarterly,855,14,0,,,,,,,,,,,
505,28,Male,30,30,0,23,Basic,Monthly,247,3,1,,,,,,,,,,,
506,53,Female,28,17,7,4,Premium,Annual,323,24,1,,,,,,,,,,,
507,50,Male,42,8,2,21,Basic,Annual,636,15,1,,,,,,,,,,,
508,18,Female,9,27,7,26,Standard,Annual,912,10,1,,,,,,,,,,,
509,27,Male,50,16,10,26,Standard,Quarterly,530,24,1,,,,,,,,,,,
510,45,Female,7,14,9,23,Standard,Monthly,176,26,1,,,,,,,,,,,
511,30,Female,9,15,7,15,Basic,Quarterly,812,18,1,,,,,,,,,,,
512,48,Female,54,11,10,14,Standard,Annual,177,3,1,,,,,,,,,,,
513,60,Male,20,11,1,12,Basic,Monthly,405,28,1,,,,,,,,,,,
514,24,Male,39,14,3,9,Basic,Annual,379,7,1,,,,,,,,,,,
515,38,Male,27,20,3,23,Basic,Quarterly,791,18,1,,,,,,,,,,,
516,34,Female,40,29,7,9,Premium,Monthly,491,10,1,,,,,,,,,,,
517,33,Male,7,19,2,22,Basic,Monthly,140,10,1,,,,,,,,,,,
518,36,Female,31,30,6,9,Premium,Quarterly,104,3,1,,,,,,,,,,,
519,30,Male,52,24,3,29,Premium,Quarterly,426,23,1,,,,,,,,,,,
520,60,Female,38,24,0,11,Standard,Monthly,220,13,1,,,,,,,,,,,
521,33,Male,7,23,3,18,Basic,Quarterly,674,19,0,,,,,,,,,,,
522,39,Male,47,11,9,29,Standard,Annual,201,14,1,,,,,,,,,,,
523,35,Female,18,12,4,20,Standard,Monthly,435,17,1,,,,,,,,,,,
524,26,Male,27,27,1,25,Basic,Monthly,366,6,1,,,,,,,,,,,
525,44,Female,57,1,2,14,Basic,Quarterly,691,27,1,,,,,,,,,,,
526,41,Male,30,6,8,23,Standard,Annual,513,22,1,,,,,,,,,,,
527,26,Female,5,6,9,3,Standard,Annual,109,14,1,,,,,,,,,,,
528,60,Female,5,28,9,4,Standard,Quarterly,870,23,1,,,,,,,,,,,
529,41,Male,59,28,1,1,Premium,Quarterly,521,23,0,,,,,,,,,,,
530,41,Female,37,26,2,1,Standard,Monthly,561,17,1,,,,,,,,,,,
531,18,Female,46,1,1,20,Basic,Quarterly,775,1,0,,,,,,,,,,,
532,36,Female,7,23,2,16,Standard,Monthly,806,22,1,,,,,,,,,,,
533,25,Female,1,16,4,8,Basic,Quarterly,762,27,1,,,,,,,,,,,
534,24,Female,56,20,7,10,Basic,Monthly,938,11,1,,,,,,,,,,,
535,21,Female,51,22,1,30,Premium,Quarterly,797,13,1,,,,,,,,,,,
536,62,Male,15,20,1,0,Premium,Annual,122,22,1,,,,,,,,,,,
537,64,Male,12,2,3,27,Standard,Monthly,251,5,1,,,,,,,,,,,
538,52,Female,6,10,10,6,Basic,Monthly,777,5,1,,,,,,,,,,,
539,46,Female,33,19,1,28,Standard,Monthly,265,13,1,,,,,,,,,,,
540,53,Male,30,14,2,25,Standard,Monthly,390,20,1,,,,,,,,,,,
541,48,Male,38,20,9,1,Premium,Annual,973,18,1,,,,,,,,,,,
542,62,Female,14,16,0,24,Standard,Annual,646,13,1,,,,,,,,,,,
543,42,Female,59,4,4,5,Premium,Quarterly,812,18,1,,,,,,,,,,,
544,30,Female,35,26,3,23,Premium,Quarterly,386,21,1,,,,,,,,,,,
545,34,Female,21,28,7,24,Basic,Monthly,992,6,1,,,,,,,,,,,
546,25,Male,60,14,1,18,Basic,Quarterly,472,4,1,,,,,,,,,,,
547,33,Female,5,30,3,11,Basic,Quarterly,263,19,1,,,,,,,,,,,
548,32,Female,50,21,5,30,Standard,Quarterly,753,10,1,,,,,,,,,,,
549,61,Female,55,25,6,8,Premium,Quarterly,219,23,1,,,,,,,,,,,
550,44,Male,12,7,4,2,Standard,Monthly,463,19,1,,,,,,,,,,,
551,49,Female,20,18,7,25,Basic,Monthly,961,30,1,,,,,,,,,,,
552,50,Male,13,23,9,29,Premium,Annual,715,27,1,,,,,,,,,,,
553,59,Male,10,25,6,15,Standard,Annual,964,9,1,,,,,,,,,,,
554,42,Male,57,15,6,4,Premium,Monthly,287,20,1,,,,,,,,,,,
555,28,Female,38,4,3,5,Standard,Monthly,462,26,1,,,,,,,,,,,
556,40,Female,10,5,8,17,Basic,Monthly,260,5,1,,,,,,,,,,,
557,19,Male,9,9,3,5,Premium,Annual,971,12,1,,,,,,,,,,,
558,23,Male,36,5,4,18,Standard,Monthly,953,11,1,,,,,,,,,,,
559,56,Male,24,23,1,1,Premium,Annual,562,30,1,,,,,,,,,,,
560,54,Female,48,22,9,5,Premium,Annual,975,12,1,,,,,,,,,,,
561,38,Female,12,3,0,16,Basic,Monthly,691,12,1,,,,,,,,,,,
562,43,Female,11,21,6,25,Premium,Monthly,647,20,1,,,,,,,,,,,
563,42,Male,6,27,9,29,Basic,Annual,436,21,1,,,,,,,,,,,
564,64,Male,35,23,4,1,Premium,Monthly,693,5,1,,,,,,,,,,,
565,21,Male,1,18,3,14,Basic,Monthly,307,22,1,,,,,,,,,,,
566,37,Female,54,12,4,7,Premium,Monthly,318,24,1,,,,,,,,,,,
567,37,Male,57,20,6,16,Premium,Annual,513,9,1,,,,,,,,,,,
568,19,Female,14,16,6,14,Standard,Annual,776,9,1,,,,,,,,,,,
569,33,Male,29,12,8,30,Standard,Quarterly,650,14,1,,,,,,,,,,,
570,25,Male,28,6,6,18,Basic,Quarterly,217,12,1,,,,,,,,,,,
571,22,Male,14,19,5,30,Standard,Quarterly,605,13,1,,,,,,,,,,,
572,34,Male,22,2,5,24,Premium,Quarterly,324,17,1,,,,,,,,,,,
573,32,Female,22,10,6,13,Standard,Annual,436,4,1,,,,,,,,,,,
574,54,Female,35,16,10,6,Standard,Monthly,496,12,1,,,,,,,,,,,
575,25,Female,12,22,0,22,Basic,Annual,389,22,1,,,,,,,,,,,
576,30,Female,12,2,10,24,Basic,Quarterly,327,22,1,,,,,,,,,,,
577,57,Female,58,5,6,19,Basic,Quarterly,878,23,1,,,,,,,,,,,
578,30,Male,50,10,7,8,Basic,Quarterly,586,29,1,,,,,,,,,,,
579,22,Female,39,16,5,7,Standard,Quarterly,120,15,1,,,,,,,,,,,
580,20,Female,44,15,6,15,Basic,Quarterly,998,3,1,,,,,,,,,,,
581,45,Female,48,15,9,8,Basic,Annual,429,4,1,,,,,,,,,,,
582,31,Male,23,4,1,20,Basic,Annual,944,30,1,,,,,,,,,,,
583,40,Male,4,29,5,19,Standard,Monthly,848,9,1,,,,,,,,,,,
584,64,Male,41,1,5,24,Basic,Monthly,878,17,1,,,,,,,,,,,
585,29,Female,27,10,3,2,Basic,Quarterly,532,7,1,,,,,,,,,,,
586,30,Male,20,29,3,23,Basic,Annual,457,27,1,,,,,,,,,,,
587,35,Female,60,1,8,30,Standard,Monthly,941,23,1,,,,,,,,,,,
588,44,Female,12,22,2,27,Premium,Quarterly,991,13,1,,,,,,,,,,,
589,63,Male,25,8,9,1,Standard,Annual,584,27,1,,,,,,,,,,,
590,32,Female,22,10,2,16,Standard,Annual,587,3,0,,,,,,,,,,,
591,31,Male,47,4,3,3,Standard,Annual,508,1,0,,,,,,,,,,,
592,56,Female,37,28,10,17,Premium,Quarterly,974,28,1,,,,,,,,,,,
593,32,Female,41,24,5,0,Basic,Monthly,945,1,1,,,,,,,,,,,
594,63,Female,28,28,1,18,Basic,Annual,228,19,1,,,,,,,,,,,
595,63,Male,59,20,9,28,Basic,Monthly,397,19,1,,,,,,,,,,,
596,33,Female,32,5,1,24,Premium,Monthly,143,11,1,,,,,,,,,,,
597,34,Male,30,16,6,1,Basic,Monthly,982,13,1,,,,,,,,,,,
598,64,Female,35,6,3,10,Premium,Monthly,544,27,1,,,,,,,,,,,
599,56,Female,39,10,10,9,Standard,Annual,843,25,1,,,,,,,,,,,
600,53,Female,59,17,9,8,Premium,Annual,540,1,1,,,,,,,,,,,
601,54,Female,34,16,3,18,Standard,Quarterly,930,9,1,,,,,,,,,,,
602,59,Male,28,14,6,24,Premium,Monthly,194,6,1,,,,,,,,,,,
603,30,Female,60,4,8,3,Premium,Annual,927,8,1,,,,,,,,,,,
604,19,Female,32,27,1,0,Standard,Annual,750,5,0,,,,,,,,,,,
605,32,Female,57,10,0,3,Premium,Annual,634,17,1,,,,,,,,,,,
606,33,Female,38,24,5,16,Premium,Monthly,174,4,1,,,,,,,,,,,
607,38,Male,9,12,7,20,Standard,Quarterly,404,24,1,,,,,,,,,,,
608,18,Female,16,27,5,18,Standard,Quarterly,903,15,1,,,,,,,,,,,
609,55,Male,22,4,6,28,Basic,Annual,568,22,1,,,,,,,,,,,
610,62,Male,41,1,4,17,Basic,Monthly,782,5,1,,,,,,,,,,,
611,39,Female,54,1,4,8,Basic,Annual,898,22,1,,,,,,,,,,,
612,41,Male,53,15,0,9,Basic,Quarterly,751,2,0,,,,,,,,,,,
613,51,Female,55,7,5,10,Standard,Annual,934,10,1,,,,,,,,,,,
614,58,Male,52,19,1,26,Premium,Quarterly,385,7,1,,,,,,,,,,,
615,39,Female,18,15,2,28,Standard,Monthly,279,18,1,,,,,,,,,,,
616,28,Female,14,18,8,29,Premium,Quarterly,542,3,1,,,,,,,,,,,
617,28,Female,15,23,5,0,Basic,Monthly,497,6,1,,,,,,,,,,,
618,51,Male,59,4,10,11,Basic,Quarterly,745,1,1,,,,,,,,,,,
619,19,Male,15,20,5,0,Standard,Monthly,368,29,1,,,,,,,,,,,
620,61,Male,50,30,1,15,Premium,Annual,706,4,1,,,,,,,,,,,
621,40,Female,23,12,4,3,Basic,Quarterly,263,12,1,,,,,,,,,,,
622,41,Male,57,8,0,19,Premium,Monthly,705,13,1,,,,,,,,,,,
623,25,Female,38,4,6,12,Basic,Quarterly,389,9,1,,,,,,,,,,,
624,21,Male,46,15,5,11,Standard,Quarterly,510,23,1,,,,,,,,,,,
625,34,Male,19,9,7,19,Basic,Annual,563,15,1,,,,,,,,,,,
626,60,Male,25,3,5,16,Premium,Monthly,701,10,1,,,,,,,,,,,
627,19,Female,9,4,0,30,Standard,Monthly,317,4,1,,,,,,,,,,,
628,60,Female,20,17,0,14,Basic,Quarterly,647,20,1,,,,,,,,,,,
629,60,Female,32,7,0,5,Basic,Annual,269,7,1,,,,,,,,,,,
630,46,Male,2,12,7,6,Basic,Annual,490,25,1,,,,,,,,,,,
631,27,Male,19,26,8,3,Basic,Annual,780,25,1,,,,,,,,,,,
632,19,Male,20,18,6,19,Basic,Monthly,781,12,1,,,,,,,,,,,
633,51,Female,12,10,6,26,Standard,Monthly,814,21,1,,,,,,,,,,,
634,38,Female,41,25,5,5,Basic,Monthly,971,24,1,,,,,,,,,,,
635,45,Female,11,22,7,23,Premium,Monthly,973,30,1,,,,,,,,,,,
636,22,Male,52,1,10,5,Standard,Annual,679,1,1,,,,,,,,,,,
637,56,Male,28,10,4,4,Premium,Quarterly,936,7,1,,,,,,,,,,,
638,20,Female,59,28,10,16,Standard,Quarterly,320,23,1,,,,,,,,,,,
639,52,Male,60,28,8,15,Premium,Quarterly,725,22,1,,,,,,,,,,,
640,51,Female,14,18,2,13,Standard,Annual,242,24,1,,,,,,,,,,,
641,63,Male,57,17,5,28,Basic,Annual,277,27,1,,,,,,,,,,,
642,60,Female,30,27,3,13,Standard,Annual,587,26,1,,,,,,,,,,,
643,65,Male,35,29,10,16,Basic,Annual,399,7,1,,,,,,,,,,,
644,29,Female,21,16,2,6,Basic,Annual,531,3,0,,,,,,,,,,,
645,22,Male,42,26,10,17,Premium,Monthly,178,5,1,,,,,,,,,,,
646,52,Male,32,14,9,28,Premium,Annual,470,10,1,,,,,,,,,,,
647,34,Male,3,11,7,7,Standard,Monthly,554,28,1,,,,,,,,,,,
648,18,Female,37,7,5,0,Premium,Monthly,699,25,1,,,,,,,,,,,
649,28,Male,3,9,8,0,Basic,Annual,212,18,1,,,,,,,,,,,
650,28,Female,19,19,1,22,Premium,Monthly,548,12,1,,,,,,,,,,,
651,25,Female,24,24,10,16,Basic,Annual,269,30,1,,,,,,,,,,,
652,33,Female,36,27,3,15,Standard,Monthly,546,16,1,,,,,,,,,,,
653,58,Female,46,6,2,30,Basic,Annual,165,23,1,,,,,,,,,,,
654,53,Female,19,19,1,5,Premium,Monthly,327,19,1,,,,,,,,,,,
655,20,Male,45,1,10,4,Standard,Monthly,337,1,1,,,,,,,,,,,
656,29,Male,28,16,6,23,Standard,Quarterly,305,12,1,,,,,,,,,,,
657,61,Male,5,20,6,10,Standard,Monthly,816,28,1,,,,,,,,,,,
658,37,Male,17,2,9,28,Standard,Quarterly,145,23,1,,,,,,,,,,,
659,26,Male,2,2,4,29,Basic,Quarterly,628,3,1,,,,,,,,,,,
660,30,Female,45,13,2,0,Standard,Annual,735,25,1,,,,,,,,,,,
661,42,Female,21,1,5,7,Standard,Quarterly,793,21,1,,,,,,,,,,,
662,32,Female,34,23,0,26,Basic,Quarterly,334,11,1,,,,,,,,,,,
663,35,Female,13,28,4,5,Standard,Annual,729,17,1,,,,,,,,,,,
664,64,Female,47,19,10,16,Standard,Annual,918,3,1,,,,,,,,,,,
665,33,Female,11,14,7,23,Basic,Annual,831,23,1,,,,,,,,,,,
666,41,Female,37,26,2,7,Basic,Quarterly,627,3,0,,,,,,,,,,,
667,59,Female,23,19,9,14,Standard,Monthly,493,13,1,,,,,,,,,,,
668,28,Male,56,28,4,19,Basic,Monthly,643,11,1,,,,,,,,,,,
669,33,Male,2,5,3,3,Basic,Annual,558,21,1,,,,,,,,,,,
670,48,Male,4,7,9,15,Standard,Monthly,579,11,1,,,,,,,,,,,
671,34,Male,10,24,1,7,Premium,Annual,721,17,0,,,,,,,,,,,
672,48,Female,36,29,10,22,Premium,Monthly,555,24,1,,,,,,,,,,,
